id,protocal_desc,version,name,type,size,desc,alias
10109,UP77-1500,1,空冷风扇2保护,bool,1,profi_di_generator_cooling_air_fan2_protection_ok,
10109,UP77-1500,1,水冷电机泵保护,bool,1,profi_di_generator_cooling_water_pump_protection_ok,
10109,UP77-1500,1,冷却水压力ok,bool,1,profi_di_generator_cooling_water_pressure_ok,
10109,UP77-1500,1,发电机加热器启动,bool,1,profi_do_generator_heater,
10109,UP77-1500,1,轴承润滑油位OK,bool,1,profi_di_generator_lubrication_level_ok,
10109,UP77-1500,1,电刷磨损,bool,1,profi_di_generator_brush_ok,
10109,UP77-1500,1,发电机水冷风扇1启动,bool,1,profi_do_generator_cooling_water_fan1,
10109,UP77-1500,1,发电机水冷风扇2启动,bool,1,profi_do_generator_cooling_water_fan2,
10109,UP77-1500,1,发电机空冷风扇1启动,bool,1,profi_do_generator_cooling_air_fan1,
10109,UP77-1500,1,发电机空冷风扇2启动,bool,1,profi_do_generator_cooling_air_fan2,
10109,UP77-1500,1,发电机冷却水泵启动,bool,1,profi_do_generator_cooling_water_pump,
10109,UP77-1500,1,发电机润滑,bool,1,profi_do_generator_lubrication,
10109,UP77-1500,1,齿轮箱油位ok,bool,1,profi_di_gearbox_oil_level_ok,
10109,UP77-1500,1,润滑油压力ok,bool,1,profi_di_gearbox_lubrication_oil_pressure_ok,
10109,UP77-1500,1,润滑油泵电机保护,bool,1,profi_di_gearbox_lubrication_pump_motorprot_ok,
10109,UP77-1500,1,润滑油加热器保护,bool,1,profi_di_gearbox_lubrication_heater_protection_ok,
10109,UP77-1500,1,冷却水风扇保护,bool,1,profi_di_gearbox_cooling_water_fan_protection_ok,
10109,UP77-1500,1,冷却水泵保护,bool,1,profi_di_gearbox_cooling_water_pump_protection_ok,
10109,UP77-1500,1,润滑油滤网压差ok,bool,1,profi_di_gearbox_lubrication_oil_filter_pressure_ok,
10109,UP77-1500,1,润滑油温度高,bool,1,profi_di_gearbox_lubrication_oil_hot,
10109,UP77-1500,1,冷却水压力ok,bool,1,profi_di_gearbox_cooling_water_pressure_ok,
10109,UP77-1500,1,齿轮箱油加热器保护,bool,1,profi_di_gearbox_standstill_heater_protection_ok,
10109,UP77-1500,1,齿轮箱润滑油加热器启动,bool,1,profi_do_gearbox_lubrication_oil_heater,
10109,UP77-1500,1,冷却水风扇启动,bool,1,profi_do_gearbox_cooling_water_fan,
10109,UP77-1500,1,冷却水泵启动,bool,1,profi_do_gearbox_cooling_water_pump,
10109,UP77-1500,1,油泵加热器,bool,1,profi_do_gearbox_oil_pump_heater,
10109,UP77-1500,1,润滑油泵高速轴a,bool,1,profi_do_gearbox_lubrication_oil_pump_high_a,
10109,UP77-1500,1,润滑油泵高速轴b,bool,1,profi_do_gearbox_lubrication_oil_pump_high_b,
10109,UP77-1500,1,触发安全系统紧急停机,bool,1,profi_do_plc_em_stop_to_safety_system,
10109,UP77-1500,1,塔底紧急停机开关,bool,1,profi_di_tower_base_switch_emergency_stop,
10109,UP77-1500,1,机顶柜紧急停机开关,bool,1,profi_di_topbox_switch_emergency_stop,
10109,UP77-1500,1,机顶柜远程紧急停机开关,bool,1,profi_di_topbox_remote_switch_emergency_stop,
10109,UP77-1500,1,复位安全系统,bool,1,profi_do_plc_soft_reset_to_safety_system,
10109,UP77-1500,1,超速信号,bool,1,profi_di_nacelle_speed_module_em_stop,
10109,UP77-1500,1,振动传感器信号,bool,1,profi_di_nacelle_vibartion_switch_em_stop,
10109,UP77-1500,1,扭缆传感器信号,bool,1,profi_di_nacelle_yaw_system_cable_twist_em_stop,
10109,UP77-1500,1,偏航轴承润滑油位ok,bool,1,profi_di_yaw_lubrication_bearing_fill_level_ok,
10109,UP77-1500,1,偏航电机1保护OK,bool,1,profi_di_yaw_motor1_protection_ok,
10109,UP77-1500,1,偏航电机2保护OK,bool,1,profi_di_yaw_motor2_protection_ok,
10109,UP77-1500,1,偏航电机3保护OK,bool,1,profi_di_yaw_motor3_protection_ok,
10109,UP77-1500,1,偏航软启动器OK,bool,1,profi_di_yaw_softstarter_ok,
10109,UP77-1500,1,偏航到左极限,bool,1,profi_di_yaw_stop_position_left,
10109,UP77-1500,1,偏航到右极限,bool,1,profi_di_yaw_stop_position_right,
10109,UP77-1500,1,左偏航启动,bool,1,profi_do_yaw_left,
10109,UP77-1500,1,右偏航启动,bool,1,profi_do_yaw_right,
10109,UP77-1500,1,释放偏航电机刹车,bool,1,profi_do_yaw_motor_brake_electrical_open,
10109,UP77-1500,1,偏航传感器mtOK,bool,1,profi_di_ssi_yaw_position_sensor_datavalid_mt,
10109,UP77-1500,1,偏航传感器OK,bool,1,profi_di_ssi_yaw_position_sensor_datavalid,
10109,UP77-1500,1,偏航编码器置零,bool,1,profi_do_ssi_yaw_position_sensor_setpoint_zero,
10109,UP77-1500,1,偏航轴承润滑泵保护OK,bool,1,profi_di_yaw_lubrication_pump_bearing_protection_ok,
10109,UP77-1500,1,偏航电机4保护OK,bool,1,profi_di_yaw_motor4_protection_ok,
10109,UP77-1500,1,偏航软启动使能,bool,1,profi_do_yaw_softstart_en,
10109,UP77-1500,1,偏航软启动,bool,1,profi_do_yaw_softstart_a,
10109,UP77-1500,1,液压泵监控打开,bool,1,profi_do_hydraulic_pump_motor_on,
10109,UP77-1500,1,液压油温度超限,bool,1,profi_di_hydraulic_oil_temperature_limit_max,
10109,UP77-1500,1,液压油加热器启动,bool,1,profi_do_hydraulic_oil_heater,
10109,UP77-1500,1,偏航刹车阀门（解缆）,bool,1,profi_do_hydraulic_yaw_brake_valve_open_total,
10109,UP77-1500,1,偏航刹车阀门（迎风）,bool,1,profi_do_hydraulic_yaw_brake_valve_open_partly,
10109,UP77-1500,1,转子刹车阀门（截流阀）,bool,1,profi_do_hydraulic_rotor_brake_valve_open_brake,
10109,UP77-1500,1,转子刹车阀门（泄流阀）,bool,1,profi_do_hydraulic_rotor_brake_valve_close_brake,
10109,UP77-1500,1,液压油液位OK,bool,1,profi_di_hydraulic_oil_level_ok,
10109,UP77-1500,1,叶轮刹车液压OK,bool,1,profi_di_hydraulic_rotor_brake_pressure_ok,
10109,UP77-1500,1,液压泵电机保护,bool,1,profi_di_hydraulic_pump_motor_protection_ok,
10109,UP77-1500,1,加热器保护,bool,1,profi_di_hydraulic_oil_heater_protection_ok,
10109,UP77-1500,1,液压泵电机反馈,bool,1,profi_di_hydraulic_pump_motor_feedback,
10109,UP77-1500,1,屏蔽入口油温传感器,bool,1,init_gearbox_oil_temperature_oil_inlet_no_sensor,
10109,UP77-1500,1,冷却方式,bool,1,init_gearbox_cooling_water_type_enable,
10109,UP77-1500,1,禁止进入运行状态,bool,1,init_main_loop_block_run_up_mode,
10109,UP77-1500,1,禁止进入启动状态,bool,1,init_main_loop_block_starting_mode,
10109,UP77-1500,1,屏蔽转子锁定传感器,bool,1,init_rotor_lock_sensor_disable,
10109,UP77-1500,1,总故障,bool,1,error_error_global,
10109,UP77-1500,1,机舱振动故障,bool,1,error_nacelle_vibration_error_global,
10109,UP77-1500,1,机舱震动限值故障,bool,1,error_nacelle_vibration_limit,
10109,UP77-1500,1,机舱振动偏移故障,bool,1,error_nacelle_vibration_offset,
10109,UP77-1500,1,变频器故障,bool,1,error_converter_inu,
10109,UP77-1500,1,变频器总故障,bool,1,error_converter_error_global,
10109,UP77-1500,1,转子侧变流器故障,bool,1,error_converter_error_inu_flag,
10109,UP77-1500,1,转子侧变流器电压故障,bool,1,error_converter_error_inu_voltage,
10109,UP77-1500,1,转子侧变流器电流故障,bool,1,error_converter_error_inu_current,
10109,UP77-1500,1,转子侧变流器温度故障,bool,1,error_converter_error_inu_temperature,
10109,UP77-1500,1,其它转子侧变流器故障,bool,1,error_converter_error_inu_other,
10109,UP77-1500,1,INU过温,bool,1,error_converter_fault_inu_overtemp,
10109,UP77-1500,1,INU接地,bool,1,error_converter_fault_inu_earth_fault,
10109,UP77-1500,1,INU启动故障,bool,1,error_converter_fault_inu_start_fault,
10109,UP77-1500,1,INU其它故障,bool,1,error_converter_fault_inu_other_fault,
10109,UP77-1500,1,ISU类故障,bool,1,error_converter_isu,
10109,UP77-1500,1,网侧变流器故障,bool,1,error_converter_error_isu_flag,
10109,UP77-1500,1,网侧变流器电压故障,bool,1,error_converter_error_isu_voltage,
10109,UP77-1500,1,网侧变流器电流故障,bool,1,error_converter_error_isu_current,
10109,UP77-1500,1,网侧变流器温度故障,bool,1,error_converter_error_isu_temperature,
10109,UP77-1500,1,其它网侧变流器故障,bool,1,error_converter_error_isu_other,
10109,UP77-1500,1,ISU过流,bool,1,error_converter_fault_isu_overcurr,
10109,UP77-1500,1,ISU过温,bool,1,error_converter_fault_isu_overtemp,
10109,UP77-1500,1,ISU接地,bool,1,error_converter_fault_isu_earth_fault,
10109,UP77-1500,1,ISU启动故障,bool,1,error_converter_fault_isu_start_fault,
10109,UP77-1500,1,ISU充电故障,bool,1,error_converter_fault_isu_charging_fault,
10109,UP77-1500,1,ISU其它故障,bool,1,error_converter_fault_isu_other_fault,
10109,UP77-1500,1,越限类故障,bool,1,error_converter_monitor,
10109,UP77-1500,1,线电压过压,bool,1,error_converter_fault_overline_volt,
10109,UP77-1500,1,线电压欠压,bool,1,error_converter_fault_underline_volt,
10109,UP77-1500,1,线电压超频,bool,1,error_converter_fault_overline_freq,
10109,UP77-1500,1,线电压欠频,bool,1,error_converter_fault_underline_freq,
10109,UP77-1500,1,直流母线过压,bool,1,error_converter_fault_dc_bus_overvolt,
10109,UP77-1500,1,直流母线欠压,bool,1,error_converter_fault_dc_bus_undervolt,
10109,UP77-1500,1,定子过流,bool,1,error_converter_fault_stator_overcurr,
10109,UP77-1500,1,转子过流,bool,1,error_converter_fault_rotor_overcurr,
10109,UP77-1500,1,超速,bool,1,error_converter_fault_overspeed,
10109,UP77-1500,1,欠速,bool,1,error_converter_fault_underspeed,
10109,UP77-1500,1,变频器wcu故障,bool,1,error_converter_fault_wcu_fault,
10109,UP77-1500,1,LCL温度故障,bool,1,error_converter_fault_lcl_temp_fault,
10109,UP77-1500,1,MCB准备故障,bool,1,error_converter_fault_mcb_ready_fault,
10109,UP77-1500,1,MCB确认故障,bool,1,error_converter_fault_mcb_ack_fault,
10109,UP77-1500,1,为1时故障跳闸,bool,1,error_converter_fault_crowbar_trigged,
10109,UP77-1500,1,CH0通讯丢失,bool,1,error_converter_fault_ch0_comm_loss,
10109,UP77-1500,1,CH1通讯故障,bool,1,error_converter_fault_ch1_link_fault,
10109,UP77-1500,1,ISU-INU之间通讯故障,bool,1,error_converter_fault_comm_isu_inu,
10109,UP77-1500,1,编码器故障,bool,1,error_converter_fault_encoder_error,
10109,UP77-1500,1,NUIM板故障,bool,1,error_converter_fault_nuim_board_error,
10109,UP77-1500,1,转子门极驱动故障,bool,1,error_converter_fault_rotor_gate_driver,
10109,UP77-1500,1,系统故障,bool,1,error_converter_fault_system_fault,
10109,UP77-1500,1,CCU类故障,bool,1,error_converter_status,
10109,UP77-1500,1,为1时传动单元准备闭合,bool,1,error_converter_rdyon,
10109,UP77-1500,1,为1时准备运行,bool,1,error_converter_rdyrun,
10109,UP77-1500,1,为1时运行使能,bool,1,error_converter_rdyref,
10109,UP77-1500,1,为1时故障跳闸,bool,1,error_converter_tripped,
10109,UP77-1500,1,为1时 Crowbar激活,bool,1,error_converter_crowbar_triggered,
10109,UP77-1500,1,为1时主电路断路器使能，定子断路器处于ON状态,bool,1,error_converter_mcb_on,
10109,UP77-1500,1,为1时 主电路断路器功能故障，与MCB设置有关,bool,1,error_converter_mcb_tripped,
10109,UP77-1500,1,急停OFF状态,bool,1,error_converter_off_2_n_sta,
10109,UP77-1500,1,为1时 网侧变流器准备闭合,bool,1,error_converter_isu_rdyref,
10109,UP77-1500,1,为1时 触发位监控 50ms的时间间隔,bool,1,error_converter_toggle_bit,
10109,UP77-1500,1,为1时 DDCS通讯故障 从NIBA-01模块,bool,1,error_converter_ddcs_communication_fault,
10109,UP77-1500,1,为1时报警,bool,1,error_converter_alarm,
10109,UP77-1500,1,为1时远程控制,bool,1,error_converter_remote,
10109,UP77-1500,1,为1时故障跳闸,bool,1,error_converter_fault_crowbar_trigged,
10109,UP77-1500,1,CH0通讯丢失,bool,1,error_converter_fault_ch0_comm_loss,
10109,UP77-1500,1,CH1通讯故障,bool,1,error_converter_fault_ch1_link_fault,
10109,UP77-1500,1,ISU-INU之间通讯故障,bool,1,error_converter_fault_comm_isu_inu,
10109,UP77-1500,1,编码器故障,bool,1,error_converter_fault_encoder_error,
10109,UP77-1500,1,叶轮刹车故障,bool,1,error_rotor_brake_error_global,
10109,UP77-1500,1,叶轮刹车打开反馈故障,bool,1,error_rotor_brake_open_feedback,
10109,UP77-1500,1,叶轮刹车盘严重磨损,bool,1,error_rotor_brake_pads_worn_out,
10109,UP77-1500,1,叶轮刹车盘预磨损故障报警,bool,1,error_rotor_brake_pads_warning,
10109,UP77-1500,1,液压站类总故障,bool,1,error_hydraulic_error_global,
10109,UP77-1500,1,液压油加热器保护开关动作,bool,1,error_hydraulic_oil_heater_protection,
10109,UP77-1500,1,液压油泵电机保护开关动作,bool,1,error_hydraulic_pump_motor_protection,
10109,UP77-1500,1,液压油泵电机工作时间过长,bool,1,error_hydraulic_pump_motor_feedback_time,
10109,UP77-1500,1,低油位,bool,1,error_hydraulic_oil_level,
10109,UP77-1500,1,油温超限,bool,1,error_hydraulic_oil_temperature_limit_max,
10109,UP77-1500,1,转子压力开关故障,bool,1,error_hydraulic_rotor_brake_pressure_ok_switch,
10109,UP77-1500,1,叶轮刹车系统压力太低,bool,1,error_hydraulic_rotor_brake_sys_pressure_min,
10109,UP77-1500,1,主系统压力太低,bool,1,error_hydraulic_main_sys_pressure_min,
10109,UP77-1500,1,主系统压力太高,bool,1,error_hydraulic_main_sys_pressure_max,
10109,UP77-1500,1,偏航类总故障,bool,1,error_yaw_error_global,
10109,UP77-1500,1,偏航位置故障,bool,1,error_yaw_position,
10109,UP77-1500,1,左偏航达到限位故障,bool,1,error_yaw_stop_position_left,
10109,UP77-1500,1,右偏航达到限位故障,bool,1,error_yaw_stop_position_right,
10109,UP77-1500,1,偏航位置传感器故障,bool,1,error_yaw_position_sensor,
10109,UP77-1500,1,偏航速度故障,bool,1,error_yawing_speed,
10109,UP77-1500,1,偏航电机保护开关动作故障,bool,1,error_yaw_motor_protection,
10109,UP77-1500,1,偏航电机1保护开关动作故障,bool,1,error_yaw_motor_protection1,
10109,UP77-1500,1,偏航电机2保护开关动作故障,bool,1,error_yaw_motor_protection2,
10109,UP77-1500,1,偏航电机3保护开关动作故障,bool,1,error_yaw_motor_protection3,
10109,UP77-1500,1,偏航电机4保护开关动作故障,bool,1,error_yaw_motor_protection4,
10109,UP77-1500,1,偏航轴承润滑泵保护开关动作故障,bool,1,error_yaw_lubrication_pump_bearing_protection_ok,
10109,UP77-1500,1,偏航软启故障,bool,1,error_yaw_softstarter,
10109,UP77-1500,1,偏航轴承润滑油位报警,bool,1,warning_yaw_lubrication_bearing_fill_level_ok,
10109,UP77-1500,1,发电机故障,bool,1,error_generator_error_global,
10109,UP77-1500,1,发电机绕组温度超限类故障,bool,1,error_generator_winding_temperature,
10109,UP77-1500,1,发电机U1绕组温度超限故障,bool,1,error_generator_winding_temperature_u1,
10109,UP77-1500,1,发电机U2绕组温度超限故障,bool,1,error_generator_winding_temperature_u2,
10109,UP77-1500,1,发电机V1绕组温度超限故障,bool,1,error_generator_winding_temperature_v1,
10109,UP77-1500,1,发电机V2绕组温度超限故障,bool,1,error_generator_winding_temperature_v2,
10109,UP77-1500,1,发电机W1绕组温度超限故障,bool,1,error_generator_winding_temperature_w1,
10109,UP77-1500,1,发电机W2绕组温度超限故障,bool,1,error_generator_winding_temperature_w2,
10109,UP77-1500,1,发电机轴承类温度超限故障,bool,1,error_generator_bearing_temperature,
10109,UP77-1500,1,发电机轴承a温度超限故障,bool,1,error_generator_bearing_temperature_a,
10109,UP77-1500,1,发电机轴承b温度超限故障,bool,1,error_generator_bearing_temperature_b,
10109,UP77-1500,1,发电机水冷温度高故障,bool,1,error_generator_cooling_water_temperature_limit_max,
10109,UP77-1500,1,发电机水冷泵压力故障,bool,1,error_generator_cooling_water_pump_pressure,
10109,UP77-1500,1,转子刹车压力建立时间,bool,1,error_generator_fan_pump_heater_protection,
10109,UP77-1500,1,发电机风扇或加热器开关动作,bool,1,error_generator_cooling_water_fan1_protection_ok,
10109,UP77-1500,1,发电机水冷风扇1保护动作故障,bool,1,error_generator_cooling_water_fan2_protection_ok,
10109,UP77-1500,1,发电机水冷泵故障,bool,1,error_generator_cooling_water_pump_protection_ok,
10109,UP77-1500,1,发电机加热保护故障,bool,1,error_generator_heater_protection_ok,
10109,UP77-1500,1,发电机加热器保护开关动作故障,bool,1,error_generator_standstill_heater_protection_ok,
10109,UP77-1500,1,发电机过电压,bool,1,error_generator_overvoltage_signal,
10109,UP77-1500,1,发电机润滑故障,bool,1,error_generator_lubrication_level_ok,
10109,UP77-1500,1,发电机碳刷故障,bool,1,error_generator_brush_ok,
10109,UP77-1500,1,发电机滑环故障,bool,1,error_generator_slip_ring,
10109,UP77-1500,1,发电机滑环温度故障,bool,1,error_generator_slip_ring_temperature,
10109,UP77-1500,1,齿轮箱故障,bool,1,error_gearbox_error_global,
10109,UP77-1500,1,齿轮箱输入轴1温度故障,bool,1,error_gearbox_temperature_input_shaft1,
10109,UP77-1500,1,齿轮箱输出轴2温度故障,bool,1,error_gearbox_temperature_output_shaft2,
10109,UP77-1500,1,齿轮箱油温超限,bool,1,error_gearbox_oil_temperature_gearbox_limit_max,
10109,UP77-1500,1,齿轮箱入口油温超限,bool,1,error_gearbox_oil_temperature_oil_inlet_limit_max,
10109,UP77-1500,1,齿轮箱冷却水温度超限,bool,1,error_gearbox_cooling_water_temperature_limit_max,
10109,UP77-1500,1,齿轮箱冷却水压力故障,bool,1,error_gearbox_cooling_water_pressure,
10109,UP77-1500,1,齿轮箱油位故障,bool,1,error_gearbox_oil_level,
10109,UP77-1500,1,齿轮箱润滑油压故障,bool,1,error_gearbox_lubrication_oil_pressure,
10109,UP77-1500,1,齿轮箱油过滤压力故障,bool,1,error_gearbox_lubrication_oil_filter_pressure_ok,
10109,UP77-1500,1,齿轮箱入口和出口油压压差过大,bool,1,error_gearbox_lubrication_filter_in_out_pressure_difference_max,
10109,UP77-1500,1,齿轮箱润滑油加热器保护开关动作,bool,1,error_gearbox_lubrication_heater_protection_ok,
10109,UP77-1500,1,齿轮箱润滑油泵保护开关动作,bool,1,error_gearbox_lubrication_pump_motorprot_ok,
10109,UP77-1500,1,齿轮箱冷却水风扇保护开关动作,bool,1,error_gearbox_cooling_water_fan_protection_ok,
10109,UP77-1500,1,齿轮箱冷却水泵保护开关动作,bool,1,error_gearbox_cooling_water_pump_protection_ok,
10109,UP77-1500,1,齿轮箱油泵电机加热器保护开关动作,bool,1,error_gearbox_standstill_heater_protection_ok,
10109,UP77-1500,1,变压器类总故障,bool,1,error_transformer_error_global,
10109,UP77-1500,1,箱变温度超限,bool,1,error_transformer_overtemperature_switch,
10109,UP77-1500,1,箱变温度过高,bool,1,error_transformer_temperature,
10109,UP77-1500,1,电网故障,bool,1,error_grid_error_global,
10109,UP77-1500,1,电网超限故障,bool,1,error_grid_voltage,
10109,UP77-1500,1,电网电压最大超限故障,bool,1,error_grid_voltage_limit_max,
10109,UP77-1500,1,电网电压A相最大超限故障,bool,1,error_grid_voltage_limit_max_1,
10109,UP77-1500,1,电网电压B相最大超限故障,bool,1,error_grid_voltage_limit_max_2,
10109,UP77-1500,1,电网电压C相最大超限故障,bool,1,error_grid_voltage_limit_max_3,
10109,UP77-1500,1,电网电压最小超限故障,bool,1,error_grid_voltage_limit_min,
10109,UP77-1500,1,电网电压A相最小超限故障,bool,1,error_grid_voltage_limit_min_1,
10109,UP77-1500,1,电网电压B相最小超限故障,bool,1,error_grid_voltage_limit_min_2,
10109,UP77-1500,1,电网电压C相最小超限故障,bool,1,error_grid_voltage_limit_min_3,
10109,UP77-1500,1,电网电压三相不对称故障,bool,1,error_grid_voltage_unsymmetric,
10109,UP77-1500,1,电网电流总故障,bool,1,error_grid_current,
10109,UP77-1500,1,电网电流最大超限,bool,1,error_grid_current_limit_max,
10109,UP77-1500,1,电网A相电流最大超限,bool,1,error_grid_current_limit_max_1,
10109,UP77-1500,1,电网B相电流最大超限,bool,1,error_grid_current_limit_max_2,
10109,UP77-1500,1,电网C相电流最大超限,bool,1,error_grid_current_limit_max_3,
10109,UP77-1500,1,电网三相不对称电流越限故障,bool,1,error_grid_current_limit_unsymmetric,
10109,UP77-1500,1,电网频率总故障,bool,1,error_grid_frequency,
10109,UP77-1500,1,电网频率最大超限,bool,1,error_grid_frequency_limit_max,
10109,UP77-1500,1,电网A相频率最大越限故障,bool,1,error_grid_frequency_limit_max_1,
10109,UP77-1500,1,电网B相频率最大越限故障,bool,1,error_grid_frequency_limit_max_2,
10109,UP77-1500,1,电网C相频率最大越限故障,bool,1,error_grid_frequency_limit_max_3,
10109,UP77-1500,1,电网频率最小越限故障,bool,1,error_grid_frequency_limit_min,
10109,UP77-1500,1,电网A相频率最小越限故障,bool,1,error_grid_frequency_limit_min_1,
10109,UP77-1500,1,电网B相频率最小越限故障,bool,1,error_grid_frequency_limit_min_2,
10109,UP77-1500,1,电网C相频率最小越限故障,bool,1,error_grid_frequency_limit_min_3,
10109,UP77-1500,1,电网功率总故障,bool,1,error_grid_power,
10109,UP77-1500,1,电网功率最大越限故障,bool,1,error_grid_power_limit_max,
10109,UP77-1500,1,测量的电网功率和变流器发电功率比较的故障,bool,1,error_grid_power_limit_cmp_conv_grid,
10109,UP77-1500,1,电网功率最大越限故障,bool,1,error_grid_power_limit_max,
10109,UP77-1500,1,电网无功功率的故障,bool,1,error_grid_reactice_power,
10109,UP77-1500,1,变流器无功大于电网无功限值故障,bool,1,error_grid_reactive_power_limit_max_min,
10109,UP77-1500,1,柜体冷却故障,bool,1,error_cabinet_cooling_error_global,
10109,UP77-1500,1,塔底柜内温度过高,bool,1,error_tower_base_cabinet_temperature_limit_max,
10109,UP77-1500,1,机舱柜内温度过高,bool,1,error_topbox_cabinet_temperature_limit_max,
10109,UP77-1500,1,塔底柜冷却反馈故障,bool,1,error_tower_base_cabinet_cooling_feedback,
10109,UP77-1500,1,机柜加热类总故障,bool,1,error_cabinet_heating_error_global,
10109,UP77-1500,1,塔底柜加热器保护开关跳闸故障,bool,1,error_tower_base_cabinet_heater_ok,
10109,UP77-1500,1,机舱柜加热器保护开关跳闸故障,bool,1,error_topbox_cabinet_heater_protection_ok,
10109,UP77-1500,1,UPS电源故障,bool,1,error_ups_error_global,
10109,UP77-1500,1,UPS电池故障,bool,1,error_ups_battery_ok,
10109,UP77-1500,1,塔底柜UPS电池故障,bool,1,error_tower_base_ups_battery_ok,
10109,UP77-1500,1,机舱柜UPS电池故障,bool,1,error_topbox_ups_battery_ok,
10109,UP77-1500,1,UPS使用故障,bool,1,error_ups_supply_mode,
10109,UP77-1500,1,塔底柜UPS使用故障,bool,1,error_tower_base_ups_supply_mode,
10109,UP77-1500,1,机舱柜UPS使用故障,bool,1,error_topbox_ups_supply_mode,
10109,UP77-1500,1,profibus通讯故障,bool,1,error_profibus_error_global,
10109,UP77-1500,1,通讯站点电压类故障,bool,1,error_profibus_node_supply_ok,
10109,UP77-1500,1,塔底柜1号站电压故障,bool,1,error_profibus_tower_base_nodeSupply1_ok,
10109,UP77-1500,1,塔底柜11号站电压故障,bool,1,error_profibus_tower_base_nodeSupply11_ok,
10109,UP77-1500,1,机舱柜20号站电压故障,bool,1,error_profibus_nacelle_nodeSupply20_ok,
10109,UP77-1500,1,机舱柜22号站电压故障,bool,1,error_profibus_nacelle_nodeSupply22_ok,
10109,UP77-1500,1,通讯站点熔丝类故障,bool,1,error_profibus_nodeSupply_fuse_defect,
10109,UP77-1500,1,塔底柜1号站熔丝故障,bool,1,error_profibus_tower_base_nodeSupply1_fuse_defect,
10109,UP77-1500,1,塔底柜11号站熔丝故障,bool,1,error_profibus_tower_base_nodeSupply11_fuse_defect,
10109,UP77-1500,1,机舱柜20号站熔丝故障,bool,1,error_profibus_nacelle_nodeSupply20_fuse_defect,
10109,UP77-1500,1,机舱柜22号站熔丝故障,bool,1,error_profibus_nacelle_nodeSupply22_fuse_defect,
10109,UP77-1500,1,机舱柜内部24V供电故障,bool,1,error_topbox_intern_24v_ok,
10109,UP77-1500,1,机舱24V供电故障,bool,1,error_nacelle_24v_ok,
10109,UP77-1500,1,通讯站点诊断类故障,bool,1,error_profi_node_diag,
10109,UP77-1500,1,塔底柜11号站诊断故障,bool,1,error_profi_node_11_diag,
10109,UP77-1500,1,机舱柜20号站诊断故障,bool,1,error_profi_node_20_diag,
10109,UP77-1500,1,机舱柜22号站诊断故障,bool,1,error_profi_node_22_diag,
10109,UP77-1500,1,ABB变流器站点诊断故障,bool,1,error_profi_node_24_diag,
10109,UP77-1500,1,LUST变桨系统站点诊断故障,bool,1,error_profi_node_40_diag,
10109,UP77-1500,1,SSB变桨系统站点诊断故障,bool,1,error_profi_node_42_diag,
10109,UP77-1500,1,风资源测量类故障,bool,1,error_wind_error_global,
10109,UP77-1500,1,风速传感器故障,bool,1,error_wind_speed_sensor,
10109,UP77-1500,1,风向传感器故障,bool,1,error_wind_direction,
10109,UP77-1500,1,机舱与风向的角度偏差故障,bool,1,error_yaw_deviation_wind_nacelle_position,
10109,UP77-1500,1,风速仪传感器1故障,bool,1,error_wind_sensor_1,
10109,UP77-1500,1,风速仪传感器2故障,bool,1,error_wind_sensor_2,
10109,UP77-1500,1,风向标传感器1故障,bool,1,error_wind_direction_1,
10109,UP77-1500,1,风向标传感器2故障,bool,1,error_wind_direction_2,
10109,UP77-1500,1,熔丝类总故障,bool,1,error_fuse_error_global,
10109,UP77-1500,1,塔底柜24V开关熔丝反馈故障,bool,1,error_tower_base_fuse_feedback,
10109,UP77-1500,1,机舱柜24V开关熔丝反馈故障,bool,1,error_topbox_fuse_feedback,
10109,UP77-1500,1,防雷保护故障,bool,1,error_lightning_protection_error_global,
10109,UP77-1500,1,塔底柜防雷保护故障,bool,1,error_tower_base_lightning_protection_ok,
10109,UP77-1500,1,机舱柜防雷保护故障,bool,1,error_topbox_lightning_protection_ok,
10109,UP77-1500,1,初始化文件错误,bool,1,error_init_file_error_global,
10109,UP77-1500,1,停机故障,bool,1,error_stop_error_global,
10109,UP77-1500,1,停机顺序故障,bool,1,error_stop_mode_stop_sequence,
10109,UP77-1500,1,系统cpu故障,bool,1,error_system_cpu_error_global,
10109,UP77-1500,1,系统CPU使用率超限故障,bool,1,error_system_cpu_usage_reached_limit,
10109,UP77-1500,1,系统CPU使用率超限1故障,bool,1,error_system_cpu_usage_reached_limit_1,
10109,UP77-1500,1,系统CPU使用率超限2故障,bool,1,error_system_cpu_usage_reached_limit_2,
10109,UP77-1500,1,结冰类总故障,bool,1,error_ice_error_global,
10109,UP77-1500,1,结冰探测故障,bool,1,error_nacelle_ice_sensor_ice_detection,
10109,UP77-1500,1,机舱冷却类总故障,bool,1,error_nacelle_cooling_error_global,
10109,UP77-1500,1,机舱冷却冷却风扇保护动作故障,bool,1,error_nacelle_cooling_fan_protection_ok,
10109,UP77-1500,1,机舱外部温度过低故障,bool,1,error_nacelle_outdoor_temperature_min,
10109,UP77-1500,1,机舱内部温度过高故障,bool,1,error_nacelle_temperature,
10109,UP77-1500,1,叶片位置类总故障,bool,1,error_rotor_position_error_global,
10109,UP77-1500,1,叶轮位置数值故障,bool,1,error_rotor_pos_value,
10109,UP77-1500,1,叶轮位置传感器告警,bool,1,warning_ssi_rotor_position_sensor_datavalid_mt,
10109,UP77-1500,1,主轴总故障,bool,1,error_main_bearing_error_global,
